City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
416,Tessalit,ML,2021-04-11 09:20:04,20.1986,1.0114,94.42,9,52,7.23,broken clouds,0.0,0
417,Coihaique,CL,2021-04-11 09:20:05,-45.5752,-72.0662,45.84,98,100,6.24,overcast clouds,0.0,0
418,Thinadhoo,MV,2021-04-11 09:20:05,0.5333,72.9333,83.82,68,42,10.78,scattered clouds,0.0,0
419,Inta,RU,2021-04-11 09:20:05,66.0317,60.1659,41.38,76,62,21.05,broken clouds,0.0,0
420,Camacha,PT,2021-04-11 09:20:06,33.0833,-16.3333,68.0,77,20,6.91,few clouds,0.0,0
421,Juneau,US,2021-04-11 09:20:06,58.3019,-134.4197,26.6,74,90,3.44,light snow,0.0,0
422,Exu,BR,2021-04-11 09:20:06,-7.5119,-39.7242,75.2,83,20,2.3,few clouds,0.0,0
423,Monticello,US,2021-04-11 09:20:07,45.3055,-93.7941,44.6,70,90,10.94,overcast clouds,0.0,0
424,San Ramon,US,2021-04-11 09:18:57,37.7799,-121.978,48.99,81,1,4.23,clear sky,0.0,0
425,Hobyo,SO,2021-04-11 09:20:07,5.3505,48.5268,86.85,51,87,14.18,overcast clouds,0.0,0
426,Meaford,CA,2021-04-11 09:17:04,44.6001,-80.583,59.0,58,100,3.44,overcast clouds,0.0,0
427,Nicoya,CR,2021-04-11 09:20:08,10.1483,-85.452,75.72,90,42,1.88,scattered clouds,0.0,0
428,Strezhevoy,RU,2021-04-11 09:20:08,60.7333,77.5889,37.4,93,100,11.18,light rain,0.0,0
429,Mattawa,US,2021-04-11 09:20:08,46.7379,-119.9028,32.0,57,0,11.01,clear sky,0.0,0
430,La Rioja,ES,2021-04-11 09:20:09,42.25,-2.5,50.0,87,90,9.22,overcast clouds,0.0,0
431,Karacabey,TR,2021-04-11 09:20:09,40.2152,28.4038,50.0,62,0,9.22,clear sky,0.0,0
432,Homer,US,2021-04-11 09:20:09,59.6425,-151.5483,28.4,59,90,10.36,overcast clouds,0.0,0
433,Dongsheng,CN,2021-04-11 09:20:10,39.8161,109.9776,49.87,64,99,13.18,overcast clouds,0.0,0
434,Lakes Entrance,AU,2021-04-11 09:20:10,-37.8811,147.981,50.0,79,85,1.99,light rain,0.0,0
435,Agaro,ET,2021-04-11 09:20:10,7.85,36.65,88.11,22,69,2.46,broken clouds,0.0,0
436,Bonavista,CA,2021-04-11 09:20:11,48.6499,-53.1147,35.01,100,100,4.61,moderate rain,0.0,0
437,Tanuku,IN,2021-04-11 09:20:11,16.75,81.7,96.8,44,3,11.5,clear sky,0.0,0
438,Tazmalt,DZ,2021-04-11 09:20:11,36.3868,4.3989,71.08,36,98,3.58,overcast clouds,0.0,0
439,Segezha,RU,2021-04-11 09:19:21,63.7415,34.3222,36.03,70,80,17.13,broken clouds,0.0,0
440,Saldanha,ZA,2021-04-11 09:20:12,-33.0117,17.9442,75.2,50,100,11.72,overcast clouds,0.0,0
441,Chizhou,CN,2021-04-11 09:20:12,30.6578,117.4831,56.5,92,100,2.68,light rain,0.0,0
442,Noumea,NC,2021-04-11 09:20:12,-22.2763,166.4572,80.01,100,90,4.61,overcast clouds,0.0,0
443,Merrill,US,2021-04-11 09:20:13,45.1805,-89.6835,45.0,100,90,10.36,light rain,0.0,0
444,Le Port,RE,2021-04-11 09:20:13,-20.9373,55.2919,86.0,62,0,18.41,light rain,0.0,0
445,Zaria,NG,2021-04-11 09:20:13,11.1113,7.7227,90.81,30,59,9.17,broken clouds,0.0,0
446,Dingle,PH,2021-04-11 09:20:14,10.9995,122.6711,84.56,66,77,10.25,broken clouds,0.0,0
447,Basco,PH,2021-04-11 09:20:14,20.4487,121.9702,77.22,75,80,19.75,broken clouds,0.0,0
448,Chuncheng,CN,2021-04-11 09:20:14,22.1731,111.7886,86.0,55,37,8.14,scattered clouds,0.0,0
449,Kavos,GR,2021-04-11 09:20:15,38.8268,22.8322,63.0,50,1,1.01,clear sky,0.0,0
450,Inhambane,MZ,2021-04-11 09:20:15,-23.865,35.3833,84.2,65,20,6.91,few clouds,0.0,0
451,Chunoyar,RU,2021-04-11 09:20:15,57.4467,97.3217,36.14,63,100,6.93,overcast clouds,0.0,0
452,Akureyri,IS,2021-04-11 09:20:16,65.6835,-18.0878,35.6,69,20,6.91,few clouds,0.0,0
453,Tevriz,RU,2021-04-11 09:20:16,57.509,72.4042,45.39,69,93,10.22,overcast clouds,0.0,0
454,Zhangye,CN,2021-04-11 09:20:16,38.9342,100.4517,49.64,60,100,12.53,light rain,0.0,0
455,Palencia,ES,2021-04-11 09:20:17,42.4167,-4.5,46.0,86,100,5.99,light rain,0.0,0
456,Mizdah,LY,2021-04-11 09:20:17,31.4451,12.9801,65.7,28,72,19.48,broken clouds,0.0,0
457,Yenagoa,NG,2021-04-11 09:19:07,4.9247,6.2642,82.85,67,100,6.42,overcast clouds,0.0,0
458,Shimoda,JP,2021-04-11 09:20:17,34.6667,138.95,59.0,55,20,10.36,few clouds,0.0,0
459,Itapui,BR,2021-04-11 09:20:18,-22.2333,-48.7192,58.86,73,5,2.01,clear sky,0.0,0
460,Malakal,SS,2021-04-11 09:20:18,9.5334,31.6605,101.8,8,97,5.64,overcast clouds,0.0,0
461,Krasnoselkup,RU,2021-04-11 09:20:18,65.7,82.4667,31.8,99,94,10.02,overcast clouds,0.0,0
462,Erzin,TR,2021-04-11 09:20:19,36.9559,36.2,54.0,68,100,2.44,overcast clouds,0.0,0
463,Dawson Creek,CA,2021-04-11 09:20:19,55.7666,-120.2362,24.8,63,1,9.22,clear sky,0.0,0
464,Japura,ID,2021-04-11 09:20:19,-0.3167,102.35,86.13,72,100,1.07,overcast clouds,0.0,0
465,Biak,ID,2021-04-11 09:20:20,-0.9131,122.8766,81.28,77,46,2.26,scattered clouds,0.0,0
466,Orchard Homes,US,2021-04-11 09:20:20,46.8633,-114.0484,28.99,74,40,4.61,scattered clouds,0.0,0
467,Adre,TD,2021-04-11 09:20:20,13.4667,22.2,90.36,9,15,23.49,few clouds,0.0,0
468,Sacramento,US,2021-04-11 09:19:52,38.4666,-121.3177,52.0,66,1,2.91,clear sky,0.0,0
469,Nalut,LY,2021-04-11 09:20:21,30.3333,10.85,76.91,21,2,27.58,clear sky,0.0,0
470,Kamaishi,JP,2021-04-11 09:20:21,39.2667,141.8833,55.4,22,20,3.44,few clouds,0.0,0
471,Cordoba,AR,2021-04-11 09:18:26,-31.4135,-64.1811,52.0,87,0,5.75,clear sky,0.0,0
472,Kuhdasht,IR,2021-04-11 09:20:21,33.535,47.6061,75.2,29,75,13.8,broken clouds,0.0,0
473,Byron Bay,AU,2021-04-11 09:15:52,-28.65,153.6167,71.6,68,0,4.61,clear sky,0.0,0
474,Tiarei,PF,2021-04-11 09:20:22,-17.5333,-149.3333,80.6,69,90,3.44,overcast clouds,0.0,0
